reference_entity,determination_date,committee,origin,doc_kind,doc_title,source_page,file_url,local_path,content_type,bytes,sha256,fetched_at,text_chars,text_path
BANCA MONTE DEI PASCHI DI SIENA S.P.A.,2017-07-28,EMEA,determination,auction_settlement_terms,2017 Banca Monte dei Paschi di Siena S.p.A. 2003 Credit Derivatives Auction Settlement Terms (blacklined against 2017 Banco Popular Español SA 2003 Credit Derivatives Auction Settlement Terms),https://www.cdsdeterminationscommittees.org/cds/banca-monte-dei-paschi-di-siena-s-p-a/,https://www.cdsdeterminationscommittees.org/documents/2017/10/2017-banca-monte-dei-paschi-di-siena-s-p-a-2003-credit-derivatives-auction-settlement-terms-blacklined-against-2017-banco-popular-espanol-sa-2003-credit-derivatives-auction-settlement-terms.pdf,data/docs/d8ce6465014f__2017-banca-monte-dei-paschi-di-siena-s-p-a-2003-credit-derivatives-auction-settlement-terms-blacklined-against-2017-banc,application/pdf,387606,d8ce6465014fcec0528bbce412d41dfb461a8975b03754a764d199b2e4575da5,2026-06-08T06:07:07+00:00,178331,data/doctext/d8ce6465014f.txt
BANCA MONTE DEI PASCHI DI SIENA S.P.A.,2017-07-28,EMEA,determination,decision,Banca Monte dei Paschi di Siena S.p.A. Form of Customer Physical Settlement Request Letter,https://www.cdsdeterminationscommittees.org/cds/banca-monte-dei-paschi-di-siena-s-p-a/,https://www.cdsdeterminationscommittees.org/documents/2017/10/banca-monte-dei-paschi-di-siena-s-p-a-form-of-customer-physical-settlement-request-letter.doc,data/docs/de157256a554__banca-monte-dei-paschi-di-siena-s-p-a-form-of-customer-physical-settlement-request-letter.doc,application/msword,51200,de157256a5541b9a3ed2c73a044ddd1b0657079b6ebd7f8f850504759e0dc001,2026-06-08T06:07:08+00:00,0,
BANCA MONTE DEI PASCHI DI SIENA S.P.A.,2017-07-28,EMEA,determination,notice,Banca Monte dei Paschi di Siena S.p.A. Form of Notice of Physical Settlement,https://www.cdsdeterminationscommittees.org/cds/banca-monte-dei-paschi-di-siena-s-p-a/,https://www.cdsdeterminationscommittees.org/documents/2017/10/banca-monte-dei-paschi-di-siena-s-p-a-form-of-notice-of-physical-settlement.docx,data/docs/9e112a209bc7__banca-monte-dei-paschi-di-siena-s-p-a-form-of-notice-of-physical-settlement.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,17756,9e112a209bc719b6aebe979d2816c0813b9bd5e043dc3721a94ddb9b611576b9,2026-06-08T06:07:09+00:00,0,
BANCA MONTE DEI PASCHI DI SIENA S.P.A.,2017-07-28,EMEA,determination,auction_settlement_terms,2017 Banca Monte dei Paschi di Siena S.p.A. 2014 Credit Derivatives Auction Settlement Terms,https://www.cdsdeterminationscommittees.org/cds/banca-monte-dei-paschi-di-siena-s-p-a/,http://www.cdsdeterminationscommittees.org/documents/2017/09/mps-2014-final-ast.pdf,data/docs/34b90ddd8223__mps-2014-final-ast.pdf,application/pdf,424670,34b90ddd822388ef6c80efe9c5284d129d2c7ef896dede0f846dbca04728ebc2,2026-06-08T06:07:18+00:00,172786,data/doctext/34b90ddd8223.txt
BANCA MONTE DEI PASCHI DI SIENA S.P.A.,2017-07-28,EMEA,determination,auction_settlement_terms,2017 Banca Monte dei Paschi di Siena S.p.A. 2014 Credit Derivatives Auction Settlement Terms (blacklined against 2017 Norske Skogindustrier ASA Credit Derivatives Auction Settlement Terms),https://www.cdsdeterminationscommittees.org/cds/banca-monte-dei-paschi-di-siena-s-p-a/,http://www.cdsdeterminationscommittees.org/documents/2017/09/mps-2014-ast-redline-norske-skog-2017-ast.pdf,data/docs/53644213ce0b__mps-2014-ast-redline-norske-skog-2017-ast.pdf,application/pdf,382582,53644213ce0b881456ef46a41c2a3adf8ea2b4434e5c3ef34d4eb69eadf5b71e,2026-06-08T06:07:29+00:00,175534,data/doctext/53644213ce0b.txt
BANCA MONTE DEI PASCHI DI SIENA S.P.A.,2017-07-28,EMEA,determination,statement,DC Statement - Explanatory Note 20 September 2017 in relation to the Auction in respect of 2014 Transactions (Subordinated Transactions only),https://www.cdsdeterminationscommittees.org/cds/banca-monte-dei-paschi-di-siena-s-p-a/,https://www.cdsdeterminationscommittees.org/documents/2017/09/mps-2014-auction-explanatory-note-20-september-2017.pdf,data/docs/64c333fd6722__mps-2014-auction-explanatory-note-20-september-2017.pdf,application/pdf,95104,64c333fd6722ae64a2aedcf906c9ec31dd6dc1726c3915d0ff871d5aa8e52491,2026-06-08T06:07:29+00:00,4581,data/doctext/64c333fd6722.txt
BANCA MONTE DEI PASCHI DI SIENA S.P.A.,2017-07-28,EMEA,determination,notice,Banca Monte dei Paschi di Siena Notice to Clearstream and Euroclear,https://www.cdsdeterminationscommittees.org/cds/banca-monte-dei-paschi-di-siena-s-p-a/,https://www.cdsdeterminationscommittees.org/documents/2017/09/mps-publication.pdf,data/docs/6118290af071__mps-publication.pdf,application/pdf,136060,6118290af071c1634da9395f684b1231c5ad8cfdbb870022fc8c991ab560313c,2026-06-08T06:07:30+00:00,4775,data/doctext/6118290af071.txt
BANCA MONTE DEI PASCHI DI SIENA S.P.A.,2017-07-28,EMEA,determination,decision,Banca Monte dei Paschi di Siena S.p.A. Form of Customer Physical Settlement Request Letter,https://www.cdsdeterminationscommittees.org/cds/banca-monte-dei-paschi-di-siena-s-p-a/,http://www.cdsdeterminationscommittees.org/documents/2017/09/MPS-2014-FORM-OF-CUSTOMER-PHYSICAL-SETTLEMENT-REQUEST-LETTER.DOC,data/docs/8db9a16eb1ba__MPS-2014-FORM-OF-CUSTOMER-PHYSICAL-SETTLEMENT-REQUEST-LETTER.DOC,application/msword,49152,8db9a16eb1ba56e0ff9c5ab7db46af41c9553623f89a33412bdc48b75fa8e535,2026-06-08T06:07:31+00:00,0,
BANCA MONTE DEI PASCHI DI SIENA S.P.A.,2017-07-28,EMEA,determination,notice,Banca Monte dei Paschi di Siena S.p.A. Form of Notice of Physical Settlement,https://www.cdsdeterminationscommittees.org/cds/banca-monte-dei-paschi-di-siena-s-p-a/,http://www.cdsdeterminationscommittees.org/documents/2017/09/MPS-2014-FORM-OF-NOTICE-OF-PHYSICAL-SETTLEMENT.doc,data/docs/89a578e68863__MPS-2014-FORM-OF-NOTICE-OF-PHYSICAL-SETTLEMENT.doc,application/msword,45056,89a578e688632d6eed5a072d8134035ed0fd6c8fe9d5fd6d1b9980ac0e6d4411,2026-06-08T06:07:32+00:00,0,
BANCA MONTE DEI PASCHI DI SIENA S.P.A.,2017-07-28,EMEA,determination,decision,Maturity Buckets Note - Auction and Movement Option Information,https://www.cdsdeterminationscommittees.org/cds/banca-monte-dei-paschi-di-siena-s-p-a/,https://www.cdsdeterminationscommittees.org/documents/2017/10/maturity-buckets-note-auction-and-movement-option-information.pdf,data/docs/330e997fa6c6__maturity-buckets-note-auction-and-movement-option-information.pdf,application/pdf,78800,330e997fa6c679ecd0d4dfa016ce5eca97c147febc6761135862f36acf366d8b,2026-06-08T06:07:32+00:00,2233,data/doctext/330e997fa6c6.txt
BANCA MONTE DEI PASCHI DI SIENA S.P.A.,2017-07-28,EMEA,determination,auction_results,Final List,https://www.cdsdeterminationscommittees.org/cds/banca-monte-dei-paschi-di-siena-s-p-a/,https://www.cdsdeterminationscommittees.org/documents/2017/10/banca-mps-2003-final-list.pdf,data/docs/29c0302598aa__banca-mps-2003-final-list.pdf,application/pdf,21332,29c0302598aa27599654b9c70d55b854cc6b2c5879fdd90b6059044fba6b66c6,2026-06-08T06:07:33+00:00,2296,data/doctext/29c0302598aa.txt
BANCA MONTE DEI PASCHI DI SIENA S.P.A.,2017-07-28,EMEA,determination,decision,Supplemental List,https://www.cdsdeterminationscommittees.org/cds/banca-monte-dei-paschi-di-siena-s-p-a/,http://www.cdsdeterminationscommittees.org/documents/2017/09/mps-auction-2003-transactions-supplemental-list.pdf,data/docs/c2c83f99a0c7__mps-auction-2003-transactions-supplemental-list.pdf,application/pdf,12150,c2c83f99a0c7bc8b4cef07a60f86f628948fe377d903018d5f30238c4ab8edf0,2026-06-08T06:07:34+00:00,2121,data/doctext/c2c83f99a0c7.txt
BANCA MONTE DEI PASCHI DI SIENA S.P.A.,2017-07-28,EMEA,determination,decision,Initial List,https://www.cdsdeterminationscommittees.org/cds/banca-monte-dei-paschi-di-siena-s-p-a/,http://www.cdsdeterminationscommittees.org/documents/2017/09/mps-auctions-2003-transactions-initial-list.pdf,data/docs/14d5c2e53eec__mps-auctions-2003-transactions-initial-list.pdf,application/pdf,50799,14d5c2e53eec4eefa8436b2bb1dccc9f3fe901b6b4f89bc320e526a58444304c,2026-06-08T06:07:35+00:00,2669,data/doctext/14d5c2e53eec.txt
BANCA MONTE DEI PASCHI DI SIENA S.P.A.,2017-07-28,EMEA,determination,decision,Submission of Potential Deliverable Obligations and Challenges,https://www.cdsdeterminationscommittees.org/cds/banca-monte-dei-paschi-di-siena-s-p-a/,http://www.cdsdeterminationscommittees.org/documents/2012/05/submission-of-potential-deliverable-obligations-and-challenges.pdf,data/docs/1dca689a710f__submission-of-potential-deliverable-obligations-and-challenges.pdf,,11150,1dca689a710fafcc00101707f9f6cb2b4d3c1d1adc6d927ee332cd4a2d288387,2026-06-08T06:07:35+00:00,1726,data/doctext/1dca689a710f.txt
BANCA MONTE DEI PASCHI DI SIENA S.P.A.,2017-07-28,EMEA,determination,statement,DC Statement 09212017,https://www.cdsdeterminationscommittees.org/cds/banca-monte-dei-paschi-di-siena-s-p-a/,https://www.cdsdeterminationscommittees.org/documents/2017/09/mps-2003-dc-statement-09212017.pdf,data/docs/677415126952__mps-2003-dc-statement-09212017.pdf,application/pdf,14454,6774151269529791601614c26985bd7ed83c3efaa378ad5e7c7fde5aa32350e9,2026-06-08T06:07:36+00:00,3503,data/doctext/677415126952.txt
BANCA MONTE DEI PASCHI DI SIENA S.P.A.,2017-07-28,EMEA,determination,auction_results,Final List,https://www.cdsdeterminationscommittees.org/cds/banca-monte-dei-paschi-di-siena-s-p-a/,http://www.cdsdeterminationscommittees.org/documents/2017/09/mps-2014-final-list.pdf,data/docs/6e16267a7884__mps-2014-final-list.pdf,application/pdf,108232,6e16267a78844408d8a09b8629b026315c017286154fea8dd457de9fe5fa4048,2026-06-08T06:07:37+00:00,3717,data/doctext/6e16267a7884.txt
BANCA MONTE DEI PASCHI DI SIENA S.P.A.,2017-07-28,EMEA,determination,statement,DC Statement 12 September 2017,https://www.cdsdeterminationscommittees.org/cds/banca-monte-dei-paschi-di-siena-s-p-a/,http://www.cdsdeterminationscommittees.org/documents/2017/09/mps-dc-statement-09122017.pdf,data/docs/14a19a542dab__mps-dc-statement-09122017.pdf,application/pdf,110864,14a19a542dab771b1714a894d012be0d2d406bbd55d2365816bed58f1369856b,2026-06-08T06:07:38+00:00,16524,data/doctext/14a19a542dab.txt
BANCA MONTE DEI PASCHI DI SIENA S.P.A.,2017-07-28,EMEA,determination,decision,Supplemental List,https://www.cdsdeterminationscommittees.org/cds/banca-monte-dei-paschi-di-siena-s-p-a/,http://www.cdsdeterminationscommittees.org/documents/2017/09/mps-auction-2014-transactions-supplemental-list.pdf,data/docs/0f1bd7b46fa7__mps-auction-2014-transactions-supplemental-list.pdf,application/pdf,103656,0f1bd7b46fa7afd538c49c49bae749befe237830790288423a38cb3d82d91ad1,2026-06-08T06:07:39+00:00,2781,data/doctext/0f1bd7b46fa7.txt
BANCA MONTE DEI PASCHI DI SIENA S.P.A.,2017-07-28,EMEA,determination,decision,Initial List,https://www.cdsdeterminationscommittees.org/cds/banca-monte-dei-paschi-di-siena-s-p-a/,http://www.cdsdeterminationscommittees.org/documents/2017/09/mps-auction-2014-transactions-initial-list.pdf,data/docs/2cf0a236cc18__mps-auction-2014-transactions-initial-list.pdf,application/pdf,60586,2cf0a236cc18e61544df3617657fa6158b0520ec2df403c39853ba46f65a4615,2026-06-08T06:07:40+00:00,2981,data/doctext/2cf0a236cc18.txt
BANCA MONTE DEI PASCHI DI SIENA S.P.A.,2017-07-28,EMEA,determination,decision,Deriv/SERV Triggered Transaction Data,https://www.cdsdeterminationscommittees.org/cds/banca-monte-dei-paschi-di-siena-s-p-a/,https://www.cdsdeterminationscommittees.org/documents/2017/10/derivserv-triggered-transaction-data.pdf,data/docs/bc313676dd7b__derivserv-triggered-transaction-data.pdf,application/pdf,7132,bc313676dd7b795872d830e42922863883d76c0972daf96fbc795b07454644bc,2026-06-08T06:07:41+00:00,1238,data/doctext/bc313676dd7b.txt
BANCA MONTE DEI PASCHI DI SIENA S.P.A.,2017-07-28,EMEA,determination,auction_market_data,List of Participating Bidders in Banca Monte Dei Paschi di Siena S.p.A. Restructuring Credit Event Auctions,https://www.cdsdeterminationscommittees.org/cds/banca-monte-dei-paschi-di-siena-s-p-a/,https://www.cdsdeterminationscommittees.org/documents/2017/10/list-of-participating-bidders-banca-monte-dei-paschi-di-siena-s-p-a.pdf,data/docs/f0f36e7c6120__list-of-participating-bidders-banca-monte-dei-paschi-di-siena-s-p-a.pdf,application/pdf,64130,f0f36e7c61206350ab2de0056a6d67a2323a92f13c7a2a5235092a7bab39d44b,2026-06-08T06:07:42+00:00,525,data/doctext/f0f36e7c6120.txt
BANCA MONTE DEI PASCHI DI SIENA S.P.A.,2017-07-28,EMEA,determination,auction_results,DC Decision 10272017,https://www.cdsdeterminationscommittees.org/cds/banca-monte-dei-paschi-di-siena-s-p-a/,https://www.cdsdeterminationscommittees.org/documents/2017/10/dc-decision-10272017-vote-results.pdf,data/docs/82257426db11__dc-decision-10272017-vote-results.pdf,application/pdf,185514,82257426db1181097cac161174b2766236fbd7cb3abc3b96351e2b7d83330ec8,2026-06-08T06:07:42+00:00,965,data/doctext/82257426db11.txt
BANCA MONTE DEI PASCHI DI SIENA S.P.A.,2017-07-28,EMEA,determination,decision,DC Decision 10232017,https://www.cdsdeterminationscommittees.org/cds/banca-monte-dei-paschi-di-siena-s-p-a/,https://www.cdsdeterminationscommittees.org/documents/2017/10/dc-decision-10232017-v2.pdf,data/docs/ebaac2e25235__dc-decision-10232017-v2.pdf,application/pdf,193980,ebaac2e25235b1d726b7f59ca16009226cf415771c6ca99d83fe56a6ccab00cf,2026-06-08T06:07:43+00:00,3014,data/doctext/ebaac2e25235.txt
BANCA MONTE DEI PASCHI DI SIENA S.P.A.,2017-07-28,EMEA,determination,auction_settlement_terms,2017 Banca Monte dei Paschi di Siena S.P.A Updated 2003 Credit Derivatives Auction Settlement Terms (blacklined against previous draft published 11 September 2017),https://www.cdsdeterminationscommittees.org/cds/banca-monte-dei-paschi-di-siena-s-p-a/,http://www.cdsdeterminationscommittees.org/documents/2017/10/2017-banca-monte-dei-paschi-di-siena-s-p-a-updated-2003-credit-derivatives-auction-settlement-terms-blacklined-against-previous-draft-published-on-11-september-2017.pdf,data/docs/97aeaaad248e__2017-banca-monte-dei-paschi-di-siena-s-p-a-updated-2003-credit-derivatives-auction-settlement-terms-blacklined-against-p,application/pdf,378741,97aeaaad248e600d0a38514505912b8ac46e534d772c7aa7f8dfff333775a9ae,2026-06-08T06:07:52+00:00,175859,data/doctext/97aeaaad248e.txt
BANCA MONTE DEI PASCHI DI SIENA S.P.A.,2017-07-28,EMEA,determination,decision,Final Maturity Buckets Note (blacklined against previous draft published 11 October 2017),https://www.cdsdeterminationscommittees.org/cds/banca-monte-dei-paschi-di-siena-s-p-a/,http://www.cdsdeterminationscommittees.org/documents/2017/10/final-maturity-buckets-note-blacklined-against-previous-draft-published-on-11-october-2017.pdf,data/docs/e3dd25642a04__final-maturity-buckets-note-blacklined-against-previous-draft-published-on-11-october-2017.pdf,application/pdf,66544,e3dd25642a046f44631c80c17fdaa38be5f882e17a154b3142373811478823af,2026-06-08T06:07:53+00:00,3558,data/doctext/e3dd25642a04.txt
BANCA MONTE DEI PASCHI DI SIENA S.P.A.,2017-07-28,EMEA,determination,decision,https://www.cdsdeterminationscommittees.org/documents/2017/10/banca-mps-2003-maturity-buckets-note.pdf,https://www.cdsdeterminationscommittees.org/cds/banca-monte-dei-paschi-di-siena-s-p-a/,https://www.cdsdeterminationscommittees.org/documents/2017/10/banca-mps-2003-maturity-buckets-note.pdf,data/docs/fcd1163885a8__banca-mps-2003-maturity-buckets-note.pdf,application/pdf,78608,fcd1163885a8abfa718176317ee5b3319965998a93f1c12dbe5e50e167bdba77,2026-06-08T06:07:54+00:00,1871,data/doctext/fcd1163885a8.txt
BANCA MONTE DEI PASCHI DI SIENA S.P.A.,2017-07-28,EMEA,determination,decision,DC Decision 10132017,https://www.cdsdeterminationscommittees.org/cds/banca-monte-dei-paschi-di-siena-s-p-a/,https://www.cdsdeterminationscommittees.org/documents/2017/10/banca-mps-dc-decision-10132017.pdf,data/docs/8cf2891f8da5__banca-mps-dc-decision-10132017.pdf,application/pdf,257605,8cf2891f8da57827ae8c0e186848c25a49bd00a14ec74533a21bd36ae1dfe7be,2026-06-08T06:07:56+00:00,2831,data/doctext/8cf2891f8da5.txt
BANCA MONTE DEI PASCHI DI SIENA S.P.A.,2017-07-28,EMEA,determination,decision,DC Decision 09202017,https://www.cdsdeterminationscommittees.org/cds/banca-monte-dei-paschi-di-siena-s-p-a/,https://www.cdsdeterminationscommittees.org/documents/2017/09/mps-2003-dc-decision-09202017.pdf,data/docs/1af4dbea6010__mps-2003-dc-decision-09202017.pdf,application/pdf,191308,1af4dbea6010320b52c5aca0ca304d213a105df674130438001da7ef4d2171f2,2026-06-08T06:07:56+00:00,1591,data/doctext/1af4dbea6010.txt
BANCA MONTE DEI PASCHI DI SIENA S.P.A.,2017-07-28,EMEA,determination,auction_market_data,List of Participating Bidders,https://www.cdsdeterminationscommittees.org/cds/banca-monte-dei-paschi-di-siena-s-p-a/,http://www.cdsdeterminationscommittees.org/documents/2017/09/list-of-participating-bidders-in-banca-mps-2014-governmental-intervention-credit-event-auction.pdf,data/docs/b5adc1754184__list-of-participating-bidders-in-banca-mps-2014-governmental-intervention-credit-event-auction.pdf,application/pdf,198778,b5adc1754184b8145c8ae690e39009d052168e0418f5b845ffd51dccef29f045,2026-06-08T06:07:57+00:00,528,data/doctext/b5adc1754184.txt
BANCA MONTE DEI PASCHI DI SIENA S.P.A.,2017-07-28,EMEA,determination,decision,DC Decision 09182017,https://www.cdsdeterminationscommittees.org/cds/banca-monte-dei-paschi-di-siena-s-p-a/,http://www.cdsdeterminationscommittees.org/documents/2017/09/mps-2014-dc-decision-09182017.pdf,data/docs/c56d30a14dcd__mps-2014-dc-decision-09182017.pdf,application/pdf,189920,c56d30a14dcd6320d8b54e7204ecda7c37400159641a3fe90f9d5dfd8fc4b3a4,2026-06-08T06:07:58+00:00,923,data/doctext/c56d30a14dcd.txt
BANCA MONTE DEI PASCHI DI SIENA S.P.A.,2017-07-28,EMEA,determination,auction_settlement_terms,2017 Banca Monte dei Paschi di Siena S.p.A. 2014 Credit Derivatives Auction Settlement Terms - blacklined against draft form published on 12 September 2017,https://www.cdsdeterminationscommittees.org/cds/banca-monte-dei-paschi-di-siena-s-p-a/,http://www.cdsdeterminationscommittees.org/documents/2017/09/mps-2014-ast-redline-last-published-draft.pdf,data/docs/0398150d6481__mps-2014-ast-redline-last-published-draft.pdf,application/pdf,373773,0398150d64818dfebab55c9a31a6997fa0df9264969c4b953814522fb4b783c3,2026-06-08T06:08:07+00:00,174091,data/doctext/0398150d6481.txt
BANCA MONTE DEI PASCHI DI SIENA S.P.A.,2017-07-28,EMEA,determination,decision,DC Decision 09152017,https://www.cdsdeterminationscommittees.org/cds/banca-monte-dei-paschi-di-siena-s-p-a/,http://www.cdsdeterminationscommittees.org/documents/2017/09/mps-dc-decision-15092017.pdf,data/docs/021748b80234__mps-dc-decision-15092017.pdf,application/pdf,191809,021748b80234ced44d5b80502f724adfecf186ea969fb321e6c285ef303f7571,2026-06-08T06:08:08+00:00,1755,data/doctext/021748b80234.txt
BANCA MONTE DEI PASCHI DI SIENA S.P.A.,2017-07-28,EMEA,determination,auction_settlement_terms,DRAFT FORM - Auction Settlement Terms for Banca Monte dei Paschi di Siena S.p.A.,https://www.cdsdeterminationscommittees.org/cds/banca-monte-dei-paschi-di-siena-s-p-a/,http://www.cdsdeterminationscommittees.org/documents/2017/09/ast-2014-mps-draft.pdf,data/docs/5d73b03a1d3a__ast-2014-mps-draft.pdf,application/pdf,509860,5d73b03a1d3ae2f22d339f6604dd924dab21a462b1c31c27ba27c7ee5e862ffb,2026-06-08T06:08:17+00:00,172541,data/doctext/5d73b03a1d3a.txt
BANCA MONTE DEI PASCHI DI SIENA S.P.A.,2017-07-28,EMEA,determination,auction_settlement_terms,DRAFT Auction Settlement Terms for Banca Monte dei Paschi di Siena S.p.A. blacklined against Auction Settlement Terms for 2017 Norske Skog Auction Settlement Terms,https://www.cdsdeterminationscommittees.org/cds/banca-monte-dei-paschi-di-siena-s-p-a/,http://www.cdsdeterminationscommittees.org/documents/2017/09/mps-2014-draft-ast-blackline-against-norske-skog-ast.pdf,data/docs/bcd419aabcec__mps-2014-draft-ast-blackline-against-norske-skog-ast.pdf,application/pdf,381632,bcd419aabceca12fa121c449ff14194a22669624194aa5afa25ad33992be30a6,2026-06-08T06:08:28+00:00,175392,data/doctext/bcd419aabcec.txt
